,NASDAQ 100,NASDAQ 100,NASDAQ 100,NASDAQ 100,RUSSELL 2000,RUSSELL 2000,RUSSELL 2000,RUSSELL 2000,S&P 500,S&P 500,S&P 500,S&P 500
,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open
Date,,,,,,,,,,,,
1999-02-24,1989.1400146484375,2055.820068359375,1988.3299560546875,2028.22998046875,395.260009765625,400.7799987792969,395.260009765625,399.010009765625,1253.4100341796875,1283.8399658203125,1251.93994140625,1271.1800537109375
1999-02-25,1974.3900146484375,1989.1400146484375,1936.4000244140625,1989.1400146484375,392.69000244140625,395.260009765625,388.9700012207031,395.260009765625,1245.02001953125,1253.4100341796875,1225.010009765625,1253.4100341796875
1999-02-26,1925.280029296875,1974.3900146484375,1914.699951171875,1974.3900146484375,392.260009765625,393.5400085449219,390.6000061035156,392.7200012207031,1238.3299560546875,1246.72998046875,1226.239990234375,1245.02001953125
1999-03-01,1937.699951171875,1945.3699951171875,1902.2900390625,1925.969970703125,394.3900146484375,394.3900146484375,391.3599853515625,392.239990234375,1236.1600341796875,1238.699951171875,1221.8800048828125,1238.3299560546875
1999-03-02,1888.6600341796875,1953.8299560546875,1886.3599853515625,1937.699951171875,394.42999267578125,398.29998779296875,394.010009765625,394.3900146484375,1225.5,1248.31005859375,1221.8699951171875,1236.1600341796875
1999-03-03,1899.81005859375,1913.1800537109375,1870.3699951171875,1891.699951171875,391.95001220703125,395.6600036621094,390.739990234375,394.42999267578125,1227.699951171875,1231.6300048828125,1216.030029296875,1225.5
1999-03-04,1933.030029296875,1954.31005859375,1880.8499755859375,1899.81005859375,394.0199890136719,394.239990234375,391.4200134277344,391.95001220703125,1246.6400146484375,1247.739990234375,1227.699951171875,1227.699951171875
1999-03-05,1969.8699951171875,1985.5400390625,1933.06005859375,1933.06005859375,398.010009765625,398.19000244140625,394.0199890136719,394.0199890136719,1275.469970703125,1275.72998046875,1246.6400146484375,1246.6400146484375
1999-03-08,2034.050048828125,2034.68994140625,1969.8699951171875,1969.8699951171875,400.05999755859375,400.0799865722656,398.010009765625,398.010009765625,1282.72998046875,1282.739990234375,1271.5799560546875,1275.469970703125
1999-03-09,2028.5699462890625,2070.239990234375,2021.2099609375,2034.050048828125,399.20001220703125,402.54998779296875,398.1300048828125,400.05999755859375,1279.8399658203125,1293.739990234375,1275.1099853515625,1282.72998046875
1999-03-10,2038.510009765625,2042.8699951171875,2012.030029296875,2028.5699462890625,401.1199951171875,401.1600036621094,399.20001220703125,399.20001220703125,1286.8399658203125,1287.02001953125,1275.1600341796875,1279.8399658203125
1999-03-11,2043.760009765625,2067.489990234375,2020.22998046875,2038.510009765625,401.0799865722656,403.3699951171875,399.7799987792969,401.1199951171875,1297.6800537109375,1306.4300537109375,1286.8399658203125,1286.8399658203125
1999-03-12,2008.9599609375,2043.760009765625,1989.8399658203125,2043.760009765625,398.3800048828125,401.6499938964844,397.510009765625,401.0799865722656,1294.5899658203125,1304.4200439453125,1289.1700439453125,1297.6800537109375
1999-03-15,2060.340087890625,2060.340087890625,1999.22998046875,2009.3599853515625,400.8399963378906,400.8399963378906,398.3800048828125,398.3800048828125,1307.260009765625,1307.469970703125,1291.030029296875,1294.5899658203125
1999-03-16,2073.31005859375,2083.320068359375,2048.2900390625,2060.340087890625,399.1700134277344,401.79998779296875,399.1000061035156,400.8399963378906,1306.3800048828125,1311.1099853515625,1302.2900390625,1307.260009765625
1999-03-17,2064.5,2080.239990234375,2057.1298828125,2073.139892578125,398.42999267578125,399.79998779296875,396.7300109863281,399.1700134277344,1297.8199462890625,1306.550048828125,1292.6300048828125,1306.3800048828125
1999-03-18,2102.77001953125,2102.969970703125,2060.530029296875,2064.5,399.54998779296875,399.9200134277344,398.4100036621094,398.42999267578125,1316.550048828125,1317.6199951171875,1294.75,1297.8199462890625
1999-03-19,2053.68994140625,2121.56005859375,2053.169921875,2102.909912109375,396.5799865722656,399.8500061035156,396.5400085449219,399.54998779296875,1299.2900390625,1323.8199462890625,1298.9200439453125,1316.550048828125
1999-03-22,2027.1400146484375,2065.110107421875,2025.699951171875,2053.68994140625,393.20001220703125,397.3599853515625,393.1300048828125,396.5799865722656,1297.010009765625,1303.8399658203125,1294.260009765625,1299.2900390625
1999-03-23,1961.31005859375,2026.8399658203125,1960.31005859375,2026.8399658203125,383.3699951171875,393.20001220703125,382.9100036621094,393.20001220703125,1262.1400146484375,1297.010009765625,1257.4599609375,1297.010009765625
1999-03-24,2013.550048828125,2013.699951171875,1943.9200439453125,1961.31005859375,384.3999938964844,384.57000732421875,381.9599914550781,383.3699951171875,1268.5899658203125,1269.02001953125,1256.4300537109375,1262.1400146484375
1999-03-25,2083.35009765625,2083.4599609375,2013.550048828125,2013.550048828125,392.989990234375,392.989990234375,384.3999938964844,384.3999938964844,1289.989990234375,1289.989990234375,1268.5899658203125,1268.5899658203125
1999-03-26,2067.300048828125,2096.219970703125,2058.8701171875,2083.35009765625,393.9200134277344,394.8399963378906,391.239990234375,392.989990234375,1282.800048828125,1289.989990234375,1277.25,1289.989990234375
1999-03-29,2144.659912109375,2144.659912109375,2067.300048828125,2067.300048828125,399.760009765625,400.0,393.9200134277344,393.9200134277344,1310.1700439453125,1311.760009765625,1282.800048828125,1282.800048828125
1999-03-30,2125.68994140625,2158.93994140625,2123.97998046875,2144.659912109375,398.7799987792969,400.54998779296875,397.9200134277344,399.760009765625,1300.75,1310.1700439453125,1295.469970703125,1310.1700439453125
1999-03-31,2106.389892578125,2168.68994140625,2104.18994140625,2125.68994140625,397.6300048828125,401.4800109863281,397.0299987792969,398.7799987792969,1286.3699951171875,1313.5999755859375,1285.8699951171875,1300.75
1999-04-01,2146.1298828125,2147.6298828125,2106.389892578125,2106.389892578125,398.739990234375,400.05999755859375,396.7099914550781,397.6300048828125,1293.719970703125,1294.5400390625,1282.56005859375,1286.3699951171875
1999-04-05,2219.639892578125,2219.969970703125,2146.1298828125,2146.1298828125,402.2900085449219,402.2900085449219,398.739990234375,398.739990234375,1321.1199951171875,1321.1199951171875,1293.719970703125,1293.719970703125
1999-04-06,2218.830078125,2244.25,2200.56005859375,2219.639892578125,401.0799865722656,403.5199890136719,399.3900146484375,403.5199890136719,1317.8900146484375,1326.760009765625,1311.0699462890625,1321.1199951171875
1999-04-07,2192.2900390625,2251.2900390625,2158.6298828125,2218.830078125,397.7699890136719,403.17999267578125,397.5199890136719,401.0799865722656,1326.8900146484375,1329.5799560546875,1312.5899658203125,1317.8900146484375
1999-04-08,2224.75,2224.81005859375,2156.64990234375,2192.2900390625,399.8900146484375,399.8900146484375,396.2900085449219,397.7699890136719,1343.97998046875,1344.0799560546875,1321.5999755859375,1326.8900146484375
1999-04-09,2232.469970703125,2238.590087890625,2208.389892578125,2224.75,405.8599853515625,405.8599853515625,399.2099914550781,399.8900146484375,1348.3499755859375,1351.219970703125,1335.239990234375,1343.97998046875
1999-04-12,2219.2099609375,2232.469970703125,2167.7099609375,2232.469970703125,412.32000732421875,413.0199890136719,400.3800048828125,405.8599853515625,1358.6300048828125,1358.68994140625,1333.47998046875,1348.3499755859375
1999-04-13,2175.179931640625,2240.300048828125,2173.22998046875,2219.2099609375,417.239990234375,420.5199890136719,412.32000732421875,412.32000732421875,1349.8199462890625,1362.3800048828125,1344.030029296875,1358.6400146484375
1999-04-14,2103.6298828125,2214.679931640625,2103.6298828125,2175.179931640625,417.3900146484375,425.54998779296875,417.239990234375,417.239990234375,1328.43994140625,1357.239990234375,1326.4100341796875,1349.8199462890625
1999-04-15,2135.81005859375,2136.27001953125,2053.719970703125,2103.6298828125,417.7699890136719,419.25,411.5400085449219,417.3900146484375,1322.8499755859375,1332.4100341796875,1308.3800048828125,1328.43994140625
1999-04-16,2086.4599609375,2144.610107421875,2082.0,2135.81005859375,421.5799865722656,423.1199951171875,416.55999755859375,417.7699890136719,1319.0,1325.030029296875,1311.4000244140625,1322.8599853515625
1999-04-19,1967.5799560546875,2104.550048828125,1962.56005859375,2086.4599609375,412.4100036621094,426.1199951171875,412.3900146484375,421.5799865722656,1289.47998046875,1340.0999755859375,1284.47998046875,1319.0
1999-04-20,2030.280029296875,2030.3399658203125,1952.3599853515625,1967.5699462890625,415.3399963378906,416.25,410.44000244140625,412.4100036621094,1306.1700439453125,1306.300048828125,1284.2099609375,1289.47998046875
1999-04-21,2105.820068359375,2106.22998046875,2022.0,2031.5999755859375,426.57000732421875,426.57000732421875,415.3399963378906,415.3399963378906,1336.1199951171875,1336.1199951171875,1301.8399658203125,1306.1700439453125
1999-04-22,2183.489990234375,2185.22998046875,2105.820068359375,2105.820068359375,428.8500061035156,432.1300048828125,426.3500061035156,426.57000732421875,1358.8199462890625,1358.8399658203125,1336.1199951171875,1336.1199951171875
1999-04-23,2210.43994140625,2224.39990234375,2151.06005859375,2183.489990234375,431.7300109863281,431.82000732421875,428.0400085449219,428.8500061035156,1356.8499755859375,1363.6500244140625,1348.449951171875,1358.8299560546875
1999-04-26,2260.659912109375,2276.679931640625,2210.449951171875,2210.449951171875,434.9700012207031,435.9599914550781,431.7300109863281,431.7300109863281,1360.0400390625,1363.56005859375,1353.719970703125,1356.8499755859375
1999-04-27,2207.030029296875,2283.550048828125,2204.43994140625,2263.010009765625,435.1600036621094,437.69000244140625,433.8399963378906,434.9700012207031,1362.800048828125,1371.56005859375,1356.550048828125,1360.0400390625
1999-04-28,2150.43994140625,2217.169921875,2147.5400390625,2207.030029296875,433.5299987792969,436.1400146484375,432.9599914550781,435.1600036621094,1350.9100341796875,1368.6199951171875,1348.2900390625,1362.800048828125
1999-04-29,2119.2900390625,2152.719970703125,2094.570068359375,2150.43994140625,432.8500061035156,434.3599853515625,430.6600036621094,433.5299987792969,1342.8299560546875,1356.75,1336.81005859375,1350.9100341796875
1999-04-30,2136.389892578125,2172.139892578125,2081.669921875,2119.469970703125,432.80999755859375,436.5899963378906,428.5400085449219,432.8500061035156,1335.1800537109375,1351.8299560546875,1314.5799560546875,1342.8299560546875
1999-05-03,2137.949951171875,2145.449951171875,2097.389892578125,2136.389892578125,433.2799987792969,434.7799987792969,432.42999267578125,432.80999755859375,1354.6300048828125,1354.6300048828125,1329.010009765625,1335.1800537109375
1999-05-04,2097.550048828125,2170.52001953125,2096.080078125,2137.949951171875,432.5899963378906,436.55999755859375,432.1000061035156,433.2799987792969,1332.0,1354.6400146484375,1330.6400146484375,1354.6300048828125
1999-05-05,2155.77001953125,2155.800048828125,2047.77001953125,2097.550048828125,434.2699890136719,434.2699890136719,426.0400085449219,432.5899963378906,1347.31005859375,1347.3199462890625,1317.43994140625,1332.0
1999-05-06,2078.6298828125,2163.7900390625,2075.9599609375,2155.77001953125,433.3800048828125,435.9599914550781,432.1600036621094,434.2699890136719,1332.050048828125,1348.3599853515625,1322.56005859375,1347.31005859375
1999-05-07,2117.72998046875,2119.860107421875,2064.56005859375,2079.419921875,436.1099853515625,436.1099853515625,432.3800048828125,433.3800048828125,1345.0,1345.989990234375,1332.050048828125,1332.050048828125
1999-05-10,2134.75,2151.8701171875,2109.89990234375,2117.72998046875,441.8500061035156,442.1300048828125,436.1099853515625,436.1099853515625,1340.300048828125,1352.010009765625,1334.0,1345.0
1999-05-11,2175.85009765625,2182.4599609375,2134.75,2134.75,446.80999755859375,446.94000244140625,441.8500061035156,441.8500061035156,1355.6099853515625,1360.0,1340.300048828125,1340.300048828125
1999-05-12,2217.679931640625,2223.530029296875,2152.77001953125,2175.85009765625,449.260009765625,449.6099853515625,444.07000732421875,446.80999755859375,1364.0,1367.3599853515625,1333.0999755859375,1355.6099853515625
1999-05-13,2179.080078125,2239.860107421875,2178.3701171875,2217.679931640625,450.8399963378906,452.5,449.260009765625,449.260009765625,1367.56005859375,1375.97998046875,1364.0,1364.0
1999-05-14,2125.14990234375,2179.080078125,2120.719970703125,2179.080078125,443.1300048828125,450.8399963378906,442.4599914550781,450.8399963378906,1337.800048828125,1367.56005859375,1332.6300048828125,1367.56005859375
1999-05-17,2175.739990234375,2175.739990234375,2099.72998046875,2125.14990234375,441.3500061035156,443.1300048828125,436.94000244140625,443.1300048828125,1339.489990234375,1339.949951171875,1321.18994140625,1337.800048828125
1999-05-18,2159.260009765625,2180.669921875,2146.81005859375,2175.739990234375,442.45001220703125,443.989990234375,440.8999938964844,441.3500061035156,1333.3199462890625,1345.43994140625,1323.4599609375,1339.489990234375
1999-05-19,2186.199951171875,2186.510009765625,2119.550048828125,2159.360107421875,446.1400146484375,446.7699890136719,442.45001220703125,442.45001220703125,1344.22998046875,1344.22998046875,1327.050048828125,1333.3199462890625
1999-05-20,2139.949951171875,2193.449951171875,2139.949951171875,2186.31005859375,448.0199890136719,450.9700012207031,446.1400146484375,446.1400146484375,1338.8299560546875,1350.489990234375,1338.8299560546875,1344.22998046875
1999-05-21,2114.39990234375,2152.56005859375,2105.010009765625,2139.949951171875,449.1400146484375,450.739990234375,447.7799987792969,448.0199890136719,1330.2900390625,1340.8800048828125,1326.18994140625,1338.8299560546875
1999-05-24,2060.590087890625,2123.469970703125,2050.830078125,2114.39990234375,440.3900146484375,450.19000244140625,440.239990234375,449.1400146484375,1306.6500244140625,1333.02001953125,1303.530029296875,1330.2900390625
1999-05-25,1999.0400390625,2086.47998046875,1997.8199462890625,2060.590087890625,434.45001220703125,441.20001220703125,434.1400146484375,440.3900146484375,1284.4000244140625,1317.52001953125,1284.3800048828125,1306.6500244140625
1999-05-26,2053.0400390625,2053.0400390625,1960.550048828125,1999.0400390625,435.4100036621094,436.94000244140625,429.7099914550781,434.45001220703125,1304.760009765625,1304.8499755859375,1278.4300537109375,1284.4000244140625
1999-05-27,2050.090087890625,2069.110107421875,2021.1800537109375,2053.0400390625,432.9200134277344,435.4100036621094,431.7200012207031,435.4100036621094,1281.4100341796875,1304.760009765625,1277.31005859375,1304.760009765625
1999-05-28,2089.699951171875,2090.159912109375,2038.739990234375,2050.090087890625,438.67999267578125,438.7900085449219,432.9200134277344,432.9200134277344,1301.8399658203125,1304.0,1281.4100341796875,1281.4100341796875
1999-06-01,2025.7900390625,2089.699951171875,2025.6600341796875,2089.699951171875,437.4599914550781,439.04998779296875,435.1300048828125,438.67999267578125,1294.260009765625,1301.8399658203125,1281.43994140625,1301.8399658203125
1999-06-02,2074.5400390625,2076.64990234375,1987.4000244140625,2025.7900390625,436.739990234375,437.4599914550781,431.0400085449219,437.4599914550781,1294.81005859375,1297.0999755859375,1277.469970703125,1294.260009765625
1999-06-03,2030.4000244140625,2083.0,2029.219970703125,2074.5400390625,435.9800109863281,438.82000732421875,435.6199951171875,436.739990234375,1299.5400390625,1304.1500244140625,1294.199951171875,1294.81005859375
1999-06-04,2109.409912109375,2109.469970703125,2031.969970703125,2031.969970703125,442.3299865722656,442.3299865722656,435.9800109863281,435.9800109863281,1327.75,1327.75,1299.5400390625,1299.5400390625
1999-06-07,2152.68994140625,2155.389892578125,2109.409912109375,2109.409912109375,446.6499938964844,446.6499938964844,442.989990234375,443.3999938964844,1334.52001953125,1336.4200439453125,1325.8900146484375,1327.75
1999-06-08,2086.75,2158.800048828125,2083.81005859375,2152.68994140625,443.760009765625,447.82000732421875,443.4100036621094,446.8900146484375,1317.3299560546875,1334.52001953125,1312.8299560546875,1334.52001953125
1999-06-09,2135.47998046875,2136.52001953125,2089.139892578125,2089.139892578125,445.19000244140625,445.239990234375,443.2799987792969,443.760009765625,1318.6400146484375,1326.010009765625,1314.72998046875,1317.3299560546875
1999-06-10,2097.7900390625,2135.47998046875,2081.669921875,2135.47998046875,442.2699890136719,445.19000244140625,440.79998779296875,445.19000244140625,1302.8199462890625,1318.6400146484375,1293.280029296875,1318.6400146484375
1999-06-11,2062.2900390625,2120.5400390625,2057.18994140625,2097.7900390625,438.010009765625,443.9599914550781,437.92999267578125,442.2699890136719,1293.6400146484375,1311.969970703125,1287.8800048828125,1302.8199462890625
1999-06-14,2028.9200439453125,2074.280029296875,2027.9000244140625,2062.2900390625,431.5299987792969,438.82000732421875,431.4700012207031,438.010009765625,1294.0,1301.989990234375,1292.199951171875,1293.6400146484375
1999-06-15,2058.169921875,2072.35009765625,2020.3800048828125,2028.56005859375,434.010009765625,435.4100036621094,431.3699951171875,431.5299987792969,1301.1600341796875,1310.760009765625,1294.0,1294.0
1999-06-16,2167.489990234375,2167.820068359375,2058.169921875,2058.169921875,441.20001220703125,441.20001220703125,434.010009765625,434.010009765625,1330.4100341796875,1332.8299560546875,1301.1600341796875,1301.1600341796875
1999-06-17,2190.830078125,2198.2900390625,2139.800048828125,2159.10009765625,443.3800048828125,443.6400146484375,439.6000061035156,441.20001220703125,1339.9000244140625,1343.5400390625,1322.75,1330.4100341796875
1999-06-18,2205.4599609375,2206.199951171875,2155.18994140625,2190.830078125,445.04998779296875,447.07000732421875,443.3800048828125,443.3800048828125,1342.8399658203125,1344.47998046875,1333.52001953125,1339.9000244140625
1999-06-21,2268.659912109375,2268.659912109375,2205.4599609375,2205.4599609375,449.44000244140625,449.44000244140625,445.04998779296875,445.04998779296875,1349.0,1349.06005859375,1337.6300048828125,1342.8399658203125
1999-06-22,2209.889892578125,2280.31005859375,2209.85009765625,2268.669921875,447.3299865722656,450.7900085449219,447.3299865722656,449.44000244140625,1335.8800048828125,1351.1199951171875,1335.52001953125,1349.0
1999-06-23,2239.330078125,2239.590087890625,2177.47998046875,2209.889892578125,447.0400085449219,447.3299865722656,444.7900085449219,447.3299865722656,1333.06005859375,1335.8800048828125,1322.550048828125,1335.8699951171875
1999-06-24,2184.8701171875,2239.330078125,2181.47998046875,2239.330078125,443.1600036621094,447.4700012207031,442.7699890136719,447.0400085449219,1315.780029296875,1333.06005859375,1308.469970703125,1333.06005859375
1999-06-25,2185.760009765625,2221.31005859375,2174.110107421875,2184.8701171875,443.1099853515625,445.42999267578125,442.489990234375,443.1600036621094,1315.31005859375,1329.1300048828125,1312.6400146484375,1315.780029296875
1999-06-28,2243.93994140625,2243.93994140625,2185.760009765625,2185.760009765625,448.6099853515625,448.6400146484375,443.1099853515625,443.1099853515625,1331.3499755859375,1333.6800537109375,1315.31005859375,1315.31005859375
1999-06-29,2280.06005859375,2280.409912109375,2192.949951171875,2243.72998046875,454.0799865722656,454.42999267578125,448.4700012207031,448.6099853515625,1351.449951171875,1351.510009765625,1328.4000244140625,1331.3499755859375
1999-06-30,2296.77001953125,2320.429931640625,2250.949951171875,2280.070068359375,457.67999267578125,460.2099914550781,453.92999267578125,454.0799865722656,1372.7099609375,1372.9300537109375,1338.780029296875,1351.449951171875
1999-07-01,2322.320068359375,2329.06005859375,2272.169921875,2296.77001953125,454.4200134277344,457.7099914550781,451.7799987792969,457.67999267578125,1380.9599609375,1382.800048828125,1360.800048828125,1372.7099609375
1999-07-02,2347.8798828125,2348.219970703125,2322.320068359375,2322.320068359375,456.510009765625,456.5199890136719,454.4200134277344,454.4200134277344,1391.219970703125,1391.219970703125,1379.5699462890625,1380.9599609375
1999-07-06,2330.72998046875,2383.02001953125,2325.320068359375,2347.8798828125,456.54998779296875,459.30999755859375,456.510009765625,456.510009765625,1388.1199951171875,1405.2900390625,1387.0799560546875,1391.219970703125
1999-07-07,2340.669921875,2347.280029296875,2317.3798828125,2331.1201171875,452.69000244140625,456.70001220703125,451.82000732421875,456.54998779296875,1395.8599853515625,1395.8800048828125,1384.949951171875,1388.1199951171875
1999-07-08,2374.580078125,2377.860107421875,2329.10009765625,2340.669921875,454.75,454.79998779296875,450.6499938964844,452.69000244140625,1394.4200439453125,1403.25,1386.68994140625,1395.8599853515625
1999-07-09,2393.02001953125,2393.360107421875,2363.409912109375,2374.580078125,457.9800109863281,457.9800109863281,454.75,454.75,1403.280029296875,1403.280029296875,1394.4200439453125,1394.4200439453125
1999-07-12,2384.239990234375,2410.6201171875,2370.090087890625,2393.02001953125,459.29998779296875,459.8299865722656,457.8800048828125,457.9800109863281,1399.0999755859375,1406.8199462890625,1394.699951171875,1403.280029296875
1999-07-13,2373.659912109375,2384.2099609375,2352.52001953125,2384.2099609375,458.1099853515625,459.29998779296875,455.4599914550781,459.29998779296875,1393.56005859375,1399.0999755859375,1386.8399658203125,1399.0999755859375
1999-07-14,2417.050048828125,2417.06005859375,2360.830078125,2373.610107421875,461.4599914550781,461.4599914550781,457.7799987792969,458.1099853515625,1398.1700439453125,1400.050048828125,1386.510009765625,1393.56005859375
1999-07-15,2429.27001953125,2430.43994140625,2407.39990234375,2417.050048828125,465.79998779296875,465.79998779296875,461.4599914550781,461.4599914550781,1409.6199951171875,1409.8399658203125,1398.1700439453125,1398.1700439453125
1999-07-16,2459.47998046875,2466.800048828125,2429.27001953125,2429.27001953125,465.260009765625,465.79998779296875,463.9700012207031,465.79998779296875,1418.780029296875,1418.780029296875,1407.0699462890625,1409.6199951171875
1999-07-19,2424.6201171875,2468.419921875,2422.6298828125,2459.5,461.3699951171875,465.69000244140625,460.7900085449219,465.260009765625,1407.6500244140625,1420.3299560546875,1404.56005859375,1418.780029296875
1999-07-20,2329.320068359375,2424.6201171875,2327.72998046875,2424.6201171875,453.54998779296875,461.3699951171875,452.75,461.3699951171875,1377.0999755859375,1407.6500244140625,1375.1500244140625,1407.6500244140625
1999-07-21,2363.6298828125,2368.3701171875,2325.110107421875,2329.320068359375,454.6300048828125,455.3699951171875,452.0400085449219,453.54998779296875,1379.2900390625,1386.6600341796875,1372.6300048828125,1377.0999755859375
1999-07-22,2281.919921875,2363.6298828125,2281.31005859375,2363.6298828125,451.489990234375,454.6300048828125,448.42999267578125,454.6300048828125,1360.969970703125,1379.2900390625,1353.97998046875,1379.2900390625
1999-07-23,2302.02001953125,2313.820068359375,2270.0,2281.919921875,448.3800048828125,451.5799865722656,446.7300109863281,451.489990234375,1356.93994140625,1367.4100341796875,1349.9100341796875,1360.969970703125
1999-07-26,2233.510009765625,2302.02001953125,2233.14990234375,2302.02001953125,442.8699951171875,448.3800048828125,441.760009765625,448.3800048828125,1347.760009765625,1358.6099853515625,1346.199951171875,1356.93994140625
1999-07-27,2308.780029296875,2312.679931640625,2233.510009765625,2233.510009765625,446.4800109863281,446.489990234375,442.8800048828125,442.8800048828125,1362.8399658203125,1368.699951171875,1347.75,1347.75
1999-07-28,2333.780029296875,2338.010009765625,2282.77001953125,2308.389892578125,446.6099853515625,446.9200134277344,444.7900085449219,446.4800109863281,1365.4000244140625,1370.530029296875,1355.5400390625,1362.8399658203125
1999-07-29,2263.06005859375,2333.780029296875,2256.179931640625,2333.780029296875,441.5799865722656,446.6099853515625,439.79998779296875,446.6099853515625,1341.030029296875,1365.4000244140625,1332.8199462890625,1365.4000244140625
1999-07-30,2270.929931640625,2309.179931640625,2263.06005859375,2263.06005859375,444.7699890136719,444.7699890136719,441.4200134277344,441.5799865722656,1328.719970703125,1350.9200439453125,1328.489990234375,1341.030029296875
1999-08-02,2264.81005859375,2307.550048828125,2255.7900390625,2270.929931640625,442.6300048828125,445.510009765625,441.57000732421875,444.7699890136719,1328.050048828125,1344.68994140625,1325.2099609375,1328.719970703125
1999-08-03,2239.179931640625,2292.2900390625,2211.43994140625,2264.81005859375,436.2799987792969,443.75,434.2699890136719,442.6300048828125,1322.1800537109375,1336.1300048828125,1314.9100341796875,1328.050048828125
1999-08-04,2204.330078125,2258.830078125,2202.489990234375,2239.179931640625,429.70001220703125,436.2900085449219,428.5299987792969,436.2799987792969,1305.3299560546875,1330.1600341796875,1304.5,1322.1800537109375
1999-08-05,2232.22998046875,2232.22998046875,2148.22998046875,2204.330078125,429.75,429.7900085449219,422.2300109863281,429.70001220703125,1313.7099609375,1313.7099609375,1287.22998046875,1305.3299560546875
1999-08-06,2212.14990234375,2260.010009765625,2201.89990234375,2232.22998046875,428.0400085449219,430.0899963378906,426.8399963378906,429.75,1300.2900390625,1316.739990234375,1293.18994140625,1313.7099609375
1999-08-09,2187.610107421875,2226.669921875,2183.85009765625,2212.14990234375,425.8900146484375,428.8999938964844,425.80999755859375,428.0400085449219,1297.800048828125,1306.6800537109375,1295.989990234375,1300.2900390625
1999-08-10,2163.77001953125,2192.77001953125,2120.260009765625,2187.610107421875,422.82000732421875,425.8900146484375,417.07000732421875,425.8900146484375,1281.4300537109375,1298.6199951171875,1267.72998046875,1297.800048828125
1999-08-11,2241.800048828125,2241.820068359375,2164.550048828125,2164.550048828125,428.19000244140625,428.19000244140625,422.82000732421875,422.82000732421875,1301.9300537109375,1301.9300537109375,1281.4300537109375,1281.4300537109375
1999-08-12,2214.330078125,2260.840087890625,2212.989990234375,2241.800048828125,428.82000732421875,429.70001220703125,428.19000244140625,428.19000244140625,1298.1600341796875,1313.6099853515625,1298.06005859375,1301.9300537109375
1999-08-13,2307.06005859375,2307.1298828125,2216.14990234375,2216.14990234375,434.04998779296875,434.04998779296875,428.82000732421875,428.82000732421875,1327.6800537109375,1327.719970703125,1298.1600341796875,1298.1600341796875
1999-08-16,2313.080078125,2332.969970703125,2294.3701171875,2307.06005859375,433.82000732421875,434.42999267578125,432.010009765625,434.04998779296875,1330.77001953125,1331.050048828125,1320.510009765625,1327.6800537109375
1999-08-17,2337.3701171875,2346.550048828125,2295.110107421875,2313.080078125,436.0,436.0,432.7300109863281,433.82000732421875,1344.1600341796875,1344.1600341796875,1328.760009765625,1330.77001953125
1999-08-18,2317.389892578125,2351.0,2317.389892578125,2337.3701171875,433.1000061035156,436.0,432.989990234375,436.0,1332.8399658203125,1344.1600341796875,1332.1300048828125,1344.1600341796875
1999-08-19,2278.7900390625,2317.389892578125,2270.9599609375,2317.389892578125,432.7699890136719,433.1000061035156,429.8800048828125,433.1000061035156,1323.5899658203125,1332.8399658203125,1315.3499755859375,1332.8399658203125
1999-08-20,2315.070068359375,2315.489990234375,2276.199951171875,2278.7900390625,434.3800048828125,434.3800048828125,432.7699890136719,432.7699890136719,1336.6099853515625,1336.6099853515625,1323.5899658203125,1323.5899658203125
1999-08-23,2385.8701171875,2386.010009765625,2315.070068359375,2315.070068359375,437.25,437.2699890136719,434.3800048828125,434.3800048828125,1360.219970703125,1360.239990234375,1336.6099853515625,1336.6099853515625
1999-08-24,2404.820068359375,2432.389892578125,2371.139892578125,2385.840087890625,437.1199951171875,437.3399963378906,435.6000061035156,437.25,1363.5,1373.3199462890625,1353.6300048828125,1360.219970703125
1999-08-25,2460.919921875,2465.739990234375,2400.2099609375,2404.820068359375,437.8599853515625,438.260009765625,435.3999938964844,437.1199951171875,1381.7900390625,1382.8399658203125,1359.199951171875,1363.5
1999-08-26,2417.300048828125,2467.4599609375,2416.31005859375,2460.919921875,436.0199890136719,438.25,436.0199890136719,437.739990234375,1362.010009765625,1381.7900390625,1361.530029296875,1381.7900390625
1999-08-27,2402.570068359375,2438.8798828125,2396.070068359375,2417.300048828125,432.45001220703125,437.29998779296875,432.45001220703125,436.0199890136719,1348.27001953125,1365.6300048828125,1347.3499755859375,1362.010009765625
1999-08-30,2366.8798828125,2415.60009765625,2358.7900390625,2402.570068359375,427.3599853515625,433.260009765625,426.8399963378906,432.45001220703125,1324.02001953125,1350.699951171875,1322.800048828125,1348.27001953125
1999-08-31,2396.8701171875,2400.64990234375,2326.989990234375,2366.8798828125,427.8299865722656,428.1300048828125,424.2200012207031,427.3599853515625,1320.4100341796875,1333.27001953125,1306.9599609375,1324.02001953125
1999-09-01,2404.93994140625,2433.449951171875,2390.02001953125,2396.8701171875,430.989990234375,431.5299987792969,427.8299865722656,427.8299865722656,1331.0699462890625,1331.1800537109375,1320.3900146484375,1320.4100341796875
1999-09-02,2392.60009765625,2407.489990234375,2356.39990234375,2404.93994140625,427.4200134277344,430.989990234375,425.4800109863281,430.989990234375,1319.1099853515625,1331.0699462890625,1304.8800048828125,1331.0699462890625
