,NASDAQ 100,NASDAQ 100,NASDAQ 100,NASDAQ 100,RUSSELL 2000,RUSSELL 2000,RUSSELL 2000,RUSSELL 2000,SP 500,SP 500,SP 500,SP 500
,Close,SMA Fast,SMA Slow,Signal,Close,SMA Fast,SMA Slow,Signal,Close,SMA Fast,SMA Slow,Signal
Date,,,,,,,,,,,,
2019-02-20,7062.33984375,6969.050651041666,6850.211391601562,1,1581.6600341796875,1528.4573323567708,1498.7742041015624,-1,2784.699951171875,2732.876025390625,2691.295202636719,1
2019-02-21,7035.16015625,6984.200651041667,6844.932094726562,1,1575.550048828125,1534.3646728515625,1497.6136047363282,-1,2774.8798828125,2739.13134765625,2689.9843017578123,1
2019-02-22,7090.6298828125,6996.4533203125,6839.5426953125,1,1590.06005859375,1540.4073404947917,1496.608905029297,-1,2792.669921875,2745.0360026041667,2688.7710009765624,1
2019-02-25,7115.43017578125,7012.447330729166,6834.420498046875,1,1588.81005859375,1546.1913411458333,1495.5313061523439,-1,2796.110107421875,2751.0080078125,2687.592302246094,1
2019-02-26,7123.22021484375,7023.33134765625,6829.198198242188,1,1577.47998046875,1550.1873372395833,1494.5762060546874,-1,2793.89990234375,2755.6099934895833,2686.285400390625,1
2019-02-27,7117.0,7029.563346354166,6824.085400390625,1,1581.050048828125,1554.2420084635417,1493.8263061523437,-1,2792.3798828125,2759.255322265625,2684.9748999023436,1
2019-02-28,7097.52978515625,7036.223990885416,6818.686396484375,1,1575.550048828125,1558.07734375,1492.86890625,-1,2784.489990234375,2762.7806477864583,2683.564699707031,1
2019-03-01,7151.56982421875,7052.663313802083,6815.302094726562,1,1589.6400146484375,1563.6780110677084,1492.2962060546874,-1,2803.68994140625,2769.289973958333,2682.585498046875,1
2019-03-04,7150.830078125,7068.509993489583,6812.820297851563,1,1575.43994140625,1568.281339518229,1491.7295056152343,-1,2792.81005859375,2774.9519856770835,2681.6578979492188,1
2019-03-05,7156.7900390625,7085.017317708333,6810.86,1,1568.280029296875,1571.568009440104,1491.1171057128906,-1,2789.64990234375,2780.2753092447915,2680.71009765625,1
2019-03-06,7112.47021484375,7091.537337239583,6808.268500976563,1,1536.8199462890625,1571.4740071614583,1490.2666052246093,-1,2771.449951171875,2782.056640625,2679.6211962890625,1
2019-03-07,7026.8798828125,7092.270670572917,6808.092299804687,1,1523.6300048828125,1570.186678059896,1489.7488049316407,-1,2748.929931640625,2781.78330078125,2679.2536962890626,1
2019-03-08,7015.68994140625,7091.822005208333,6808.608901367187,1,1521.8800048828125,1568.6380126953125,1489.5138049316406,-1,2743.070068359375,2781.6059733072916,2679.4006958007812,1
2019-03-11,7164.02001953125,7099.077994791666,6808.677001953125,1,1548.8800048828125,1567.2800130208334,1489.5358044433594,-1,2783.300048828125,2782.1193033854165,2679.5623974609375,1
2019-03-12,7201.27978515625,7108.055989583333,6810.003100585937,1,1549.8299560546875,1565.637345377604,1489.5032043457031,-1,2791.52001953125,2782.9033040364584,2679.969697265625,1
2019-03-13,7256.97998046875,7121.031998697917,6809.808598632812,1,1555.8800048828125,1563.9186767578126,1489.0936047363282,-1,2810.919921875,2784.651302083333,2679.979697265625,1
2019-03-14,7243.009765625,7134.888639322917,6809.452397460937,1,1549.6400146484375,1562.1913411458333,1488.694005126953,-1,2808.47998046875,2786.89130859375,2679.9723974609374,1
2019-03-15,7306.990234375,7149.312662760417,6811.361401367188,1,1553.5400390625,1559.7566731770833,1488.6219055175782,-1,2822.47998046875,2788.8786458333334,2680.5093969726563,1
2019-03-18,7326.27978515625,7163.369303385417,6813.551899414062,1,1563.9300537109375,1558.098006184896,1488.8408056640626,-1,2832.93994140625,2791.3339680989584,2681.16099609375,1
2019-03-19,7349.27978515625,7178.43994140625,6815.63259765625,1,1554.989990234375,1556.5986735026042,1488.9957055664063,-1,2832.570068359375,2793.9119791666667,2681.9278979492187,1
2019-03-20,7380.75,7196.023274739583,6818.2533984375,1,1543.1600341796875,1554.0726725260417,1489.16140625,-1,2824.22998046875,2796.0353190104165,2682.763298339844,1
2019-03-21,7493.27001953125,7222.40595703125,6825.294599609375,1,1562.4100341796875,1553.196671549479,1490.0985070800782,-1,2854.8798828125,2800.727978515625,2684.7510961914063,1
2019-03-22,7326.06005859375,7234.038639322916,6828.391298828125,1,1505.9200439453125,1547.615340169271,1490.1537072753906,-1,2800.7099609375,2800.5293131510416,2685.7024951171875,1
2019-03-25,7316.9599609375,7245.11396484375,6833.036899414063,1,1512.8599853515625,1543.4433430989584,1490.4441076660157,-1,2798.360107421875,2800.89931640625,2687.099196777344,1
2019-03-26,7351.14990234375,7258.0712890625,6839.409399414062,1,1528.1700439453125,1540.7693440755208,1490.9527075195313,-1,2818.4599609375,2802.8199869791665,2688.8712963867188,1
2019-03-27,7308.18994140625,7271.119270833334,6844.39009765625,1,1522.22998046875,1539.7966796875,1491.1086071777345,-1,2805.3701171875,2805.081331380208,2690.0986987304686,1
2019-03-28,7320.47021484375,7290.691959635416,6847.923798828125,1,1535.0999755859375,1540.5613444010417,1491.345506591797,-1,2815.43994140625,2809.51533203125,2691.1356982421876,1
2019-03-29,7378.77001953125,7314.897298177083,6851.019799804688,1,1539.739990234375,1541.7520100911458,1491.2931066894532,-1,2834.39990234375,2815.6039876302084,2692.07599609375,1
2019-04-01,7478.419921875,7335.857291666666,6856.151098632812,1,1556.06005859375,1542.2306803385416,1491.3739074707032,-1,2867.18994140625,2821.1966471354167,2693.517294921875,1
2019-04-02,7499.64013671875,7355.747981770834,6861.7766015625,1,1553.3199462890625,1542.4633463541666,1491.4320068359375,-1,2867.239990234375,2826.2446451822916,2694.8065942382814,1
2019-04-03,7544.97021484375,7374.947330729166,6867.337802734375,1,1560.9100341796875,1542.798681640625,1491.480107421875,-1,2873.39990234375,2830.409977213542,2695.98609375,1
2019-04-04,7540.56982421875,7394.78466796875,6870.712202148437,1,1567.489990234375,1543.988680013021,1491.3334069824218,-1,2879.389892578125,2835.1373046875,2696.64109375,1
2019-04-05,7578.83984375,7412.907975260417,6874.914702148438,1,1582.56005859375,1545.9233479817708,1491.3769079589845,-1,2892.739990234375,2839.8213053385416,2697.5001928710935,1
2019-04-08,7599.740234375,7431.138671875,6880.52060546875,1,1579.0,1546.9280110677084,1491.6720080566406,-1,2895.77001953125,2844.009977213542,2698.64779296875,1
2019-04-09,7568.490234375,7445.752701822917,6887.914506835938,1,1559.6800537109375,1547.2406819661458,1492.080908203125,-1,2878.199951171875,2847.051969401042,2700.1675927734377,1
2019-04-10,7611.490234375,7461.135384114584,6895.720307617187,1,1581.550048828125,1549.8000162760416,1492.748408203125,-1,2888.2099609375,2851.3173014322915,2701.8278930664064,1
2019-04-11,7594.89013671875,7467.91005859375,6903.9705078125,1,1579.1400146484375,1550.9153483072917,1493.5147082519532,-1,2888.320068359375,2853.5466471354166,2703.69529296875,1
2019-04-12,7628.14990234375,7488.049381510416,6911.347504882812,1,1584.800048828125,1556.1740152994792,1494.1215087890625,-1,2907.409912109375,2860.659977213542,2705.467392578125,1
2019-04-15,7629.1201171875,7508.86005859375,6918.968505859375,1,1579.1700439453125,1560.5946858723958,1494.6379089355469,-1,2905.580078125,2867.8079752604167,2707.1604931640627,1
2019-04-16,7654.72998046875,7529.09873046875,6929.086606445312,1,1582.7900390625,1564.2360188802083,1495.5004089355468,-1,2907.06005859375,2873.7146484375,2709.3237939453124,1
2019-04-17,7680.72021484375,7553.93408203125,6940.624208984375,1,1567.5999755859375,1567.2606852213542,1496.48630859375,-1,2900.449951171875,2880.0533040364585,2711.90939453125,1
2019-04-18,7689.72021484375,7578.550748697917,6951.7648095703125,1,1565.75,1569.3040201822917,1497.2610083007812,-1,2905.030029296875,2886.0259765625,2714.4603955078123,1
2019-04-22,7713.490234375,7600.8654296875,6963.6262109375,1,1560.0400390625,1570.6573567708333,1497.974608154297,-1,2907.969970703125,2890.9306477864584,2717.2144946289063,1
2019-04-23,7810.7099609375,7623.018098958333,6974.949912109375,1,1585.0899658203125,1572.592683919271,1498.765908203125,-1,2933.679931640625,2895.363313802083,2719.8167944335937,1
2019-04-24,7784.41015625,7642.002766927083,6985.78361328125,1,1588.1300048828125,1574.9133544921874,1499.7186083984375,-1,2927.25,2899.363981119792,2722.267595214844,1
2019-04-25,7816.919921875,7660.132747395834,6994.81951171875,1,1575.6099853515625,1575.8933512369792,1500.170908203125,-1,2926.169921875,2902.881982421875,2724.0913940429687,1
2019-04-26,7826.68017578125,7679.206770833333,7004.162314453125,1,1589.9000244140625,1577.387353515625,1500.8160083007813,-1,2939.8798828125,2906.9146484375,2726.1121923828123,1
2019-04-29,7839.0400390625,7696.553450520833,7013.0626171875,1,1598.3599853515625,1578.4406819661458,1501.4669079589844,-1,2943.030029296875,2910.2673177083334,2727.9407934570313,1
2019-04-30,7781.4599609375,7708.668098958334,7020.25591796875,1,1591.2099609375,1579.2546793619792,1501.8894079589843,-1,2945.830078125,2913.6046549479165,2729.4953930664065,1
2019-05-01,7751.85009765625,7720.89208984375,7029.822319335937,1,1576.3800048828125,1580.368009440104,1502.8457080078124,1,2923.72998046875,2916.639990234375,2731.7320922851563,1
2019-05-02,7724.06005859375,7728.396744791667,7038.674418945313,1,1582.6500244140625,1580.4413411458333,1503.8981079101563,1,2917.52001953125,2918.593994140625,2733.94779296875,1
2019-05-03,7845.72998046875,7745.119401041667,7050.998920898437,1,1614.02001953125,1582.7666748046875,1505.5574084472655,1,2945.639892578125,2922.415315755208,2737.073391113281,1
2019-05-06,7794.08984375,7756.182063802084,7062.112416992188,1,1614.97998046875,1584.778670247396,1507.2762084960937,1,2932.469970703125,2924.085986328125,2740.0208911132813,1
2019-05-07,7640.14990234375,7756.9173828125,7071.471513671875,1,1582.31005859375,1584.9880045572916,1508.698009033203,1,2884.050048828125,2922.6506510416666,2742.4935913085938,1
2019-05-08,7617.5498046875,7754.438704427083,7080.007412109375,1,1574.969970703125,1584.4666666666667,1509.8945092773438,1,2879.419921875,2920.8079752604167,2744.77708984375,1
2019-05-09,7582.75,7747.907356770834,7088.155209960937,1,1570.06005859375,1584.6306722005208,1511.2681103515624,1,2870.719970703125,2918.8259765625,2746.978889160156,1
2019-05-10,7586.52978515625,7741.027994791667,7098.070908203125,1,1572.989990234375,1585.1133382161458,1512.8899096679688,1,2881.39990234375,2917.250634765625,2749.793388671875,1
2019-05-13,7324.1298828125,7715.070638020833,7106.828305664062,1,1523.0,1582.6440022786458,1514.3385095214844,1,2811.8701171875,2910.8439778645834,2752.4526904296877,1
2019-05-14,7401.8798828125,7687.815299479166,7115.931904296875,1,1543.06005859375,1579.8420084635416,1515.9973095703126,1,2834.409912109375,2904.2259765625,2755.3351904296874,1
2019-05-15,7503.25,7669.0712890625,7127.534702148438,1,1548.27001953125,1577.184676106771,1517.9877099609375,1,2850.9599609375,2899.1399739583335,2758.7751904296874,1
2019-05-16,7580.14013671875,7653.285970052083,7140.904204101563,1,1557.239990234375,1575.960009765625,1520.3001098632812,1,2876.320068359375,2895.816650390625,2762.8641918945314,1
2019-05-17,7503.68017578125,7631.75263671875,7155.475405273438,1,1535.760009765625,1572.350675455729,1522.7368103027343,1,2859.530029296875,2890.459993489583,2767.293291015625,1
2019-05-20,7376.7001953125,7600.92998046875,7170.24890625,1,1524.9599609375,1567.4573404947917,1525.3172094726563,-1,2840.22998046875,2883.606656901042,2772.18458984375,1
2019-05-21,7451.02001953125,7578.900651041667,7182.13140625,1,1545.25,1564.3933430989584,1527.4716088867187,-1,2864.360107421875,2878.175325520833,2776.15119140625,1
2019-05-22,7420.66015625,7556.821321614583,7193.455009765625,1,1531.6300048828125,1561.410009765625,1529.4697094726562,-1,2856.27001953125,2873.6779947916666,2779.8255908203123,1
2019-05-23,7307.93017578125,7529.079329427083,7203.681611328125,1,1501.3800048828125,1555.9920084635417,1531.1043090820312,-1,2822.239990234375,2867.325992838542,2783.1905908203125,1
2019-05-24,7300.9599609375,7492.761328125,7213.391508789063,1,1514.1099853515625,1549.3313395182292,1532.7598083496093,-1,2826.06005859375,2859.35400390625,2786.3826904296875,1
2019-05-28,7278.3798828125,7458.3806640625,7222.566606445313,1,1504.02001953125,1541.9340087890625,1534.240908203125,-1,2802.389892578125,2850.6819986979167,2789.3062890625,1
2019-05-29,7216.85986328125,7430.161328125,7233.26390625,1,1489.949951171875,1535.7766682942708,1535.832108154297,-1,2783.02001953125,2843.9466634114583,2792.6575903320313,1
2019-05-30,7245.39990234375,7405.351334635417,7241.491206054688,1,1485.530029296875,1529.8140055338542,1536.8799084472657,-1,2788.860107421875,2837.9093424479165,2795.2267919921874,1
2019-05-31,7127.9599609375,7375.031998697917,7247.8883056640625,1,1465.489990234375,1522.842667643229,1537.4811083984375,-1,2752.06005859375,2829.998681640625,2797.2504931640624,1
2019-06-03,6978.02001953125,7334.464680989583,7252.150004882813,1,1469.97998046875,1515.9753336588542,1537.9154077148437,-1,2744.449951171875,2820.868684895833,2798.9508935546874,1
2019-06-04,7166.75,7323.972688802083,7257.81060546875,1,1508.56005859375,1515.0126708984376,1538.6129077148437,-1,2803.27001953125,2820.295345052083,2801.133994140625,1
2019-06-05,7220.89990234375,7311.907356770834,7263.810205078125,1,1506.7900390625,1512.5946695963542,1539.2265075683595,-1,2826.14990234375,2819.744677734375,2803.4290942382813,1
2019-06-06,7275.93017578125,7296.752701822917,7270.5555078125,1,1499.2900390625,1509.3293375651042,1539.7456079101562,-1,2843.489990234375,2819.2466796875,2805.9013940429686,1
2019-06-07,7417.2900390625,7285.896028645833,7279.3180078125,1,1514.3900146484375,1506.4726725260416,1540.5614074707032,-1,2873.340087890625,2819.0480143229165,2808.8086938476563,1
2019-06-10,7501.93017578125,7285.779361979166,7287.640908203125,1,1523.56005859375,1505.6593424479167,1541.3448083496094,-1,2886.72998046875,2820.8613444010416,2811.5729931640626,1
2019-06-11,7513.85009765625,7294.922688802083,7296.09380859375,1,1519.1099853515625,1505.2693440755208,1541.9889086914063,-1,2885.719970703125,2823.894010416667,2814.269191894531,1
2019-06-12,7472.2900390625,7296.340690104166,7303.63220703125,1,1519.7900390625,1503.5720133463542,1542.5143090820313,-1,2879.840087890625,2824.9260091145834,2816.7079931640624,1
2019-06-13,7510.68017578125,7302.342024739583,7310.89291015625,1,1535.800048828125,1503.8500162760417,1543.0473095703126,-1,2891.639892578125,2827.284000651042,2818.917292480469,1
2019-06-14,7479.10986328125,7313.75400390625,7319.215908203125,1,1522.5,1505.2580159505208,1543.6978100585939,-1,2886.97998046875,2831.6,2821.4580932617187,1
2019-06-17,7526.52001953125,7328.791341145833,7327.893510742188,1,1532.75,1506.50068359375,1544.4827099609374,-1,2889.669921875,2835.8406575520835,2823.96779296875,1
2019-06-18,7635.39990234375,7352.59267578125,7337.22201171875,1,1550.22998046875,1509.58134765625,1545.3409094238282,-1,2917.75,2843.5313313802085,2826.7219921875,1
2019-06-19,7667.740234375,7382.6513671875,7346.025712890625,1,1555.5799560546875,1513.956681315104,1546.0682092285156,-1,2926.4599609375,2853.093994140625,2829.3389916992187,1
2019-06-20,7738.0498046875,7415.494694010416,7356.4353125,1,1563.489990234375,1519.1540120442708,1546.9677087402345,-1,2954.179931640625,2864.1153157552085,2832.4422900390623,1
2019-06-21,7728.77978515625,7455.549348958333,7367.395209960938,1,1549.6300048828125,1524.7633463541667,1547.7495092773438,-1,2950.4599609375,2877.341975911458,2835.5468896484376,1
2019-06-24,7723.02001953125,7505.216015625,7376.54630859375,1,1530.0799560546875,1528.7700113932292,1548.180909423828,-1,2945.35009765625,2890.735319010417,2838.1898901367185,1
2019-06-25,7591.5400390625,7533.5353515625,7383.393310546875,1,1521.0400390625,1529.6020100911458,1548.397109375,-1,2917.3798828125,2898.3426432291667,2840.3226879882814,1
2019-06-26,7627.0498046875,7560.61201171875,7390.9086083984375,1,1521.8900146484375,1530.6086751302084,1548.5955090332031,-1,2913.780029296875,2904.1846516927085,2842.395187988281,1
2019-06-27,7657.0498046875,7586.019986979167,7397.879506835938,1,1546.550048828125,1533.7593424479167,1548.8856091308594,-1,2924.919921875,2909.613313802083,2844.3956860351564,1
2019-06-28,7671.080078125,7602.939322916666,7404.355107421875,1,1566.5699462890625,1537.2380045572916,1549.3490087890625,-1,2941.760009765625,2914.1746419270835,2846.4362866210936,1
2019-07-01,7768.14013671875,7620.686653645834,7412.060307617187,1,1566.5699462890625,1540.105330403646,1549.8345080566405,-1,2964.330078125,2919.3479817708335,2848.763486328125,1
2019-07-02,7799.81982421875,7639.751302083333,7421.0087060546875,1,1560.5400390625,1542.867333984375,1550.3836083984374,-1,2973.010009765625,2925.1673177083335,2851.4330859375,1
2019-07-03,7857.68994140625,7665.44462890625,7430.454306640625,1,1572.1199951171875,1546.3559977213542,1551.040908203125,-1,2995.820068359375,2932.89931640625,2854.3124877929686,1
2019-07-05,7841.2998046875,7687.4859375,7439.775502929688,1,1575.6199951171875,1549.0106608072917,1551.6073083496094,-1,2990.409912109375,2939.483984375,2857.1185864257814,1
2019-07-08,7785.7900390625,7707.931282552084,7447.486704101562,1,1561.3900146484375,1551.6033284505208,1551.8389086914062,-1,2975.949951171875,2945.415315755208,2859.4307861328125,1
2019-07-09,7826.85986328125,7727.953938802083,7455.59650390625,1,1562.5899658203125,1553.5926595052083,1552.035408935547,1,2979.6298828125,2951.412646484375,2861.6967846679686,1
2019-07-10,7903.39990234375,7745.82060546875,7464.406303710937,1,1565.050048828125,1554.5806640625,1552.2348095703126,1,2993.070068359375,2956.433984375,2864.170185546875,1
2019-07-11,7896.77978515625,7761.089908854166,7472.822299804688,1,1557.9200439453125,1554.736669921875,1552.1215100097656,1,2999.909912109375,2961.3306477864585,2866.4132836914064,1
2019-07-12,7943.240234375,7774.769270833333,7481.588603515625,1,1570.0,1555.1706705729166,1552.0768103027344,1,3013.77001953125,2965.3033203125,2868.7533837890624,1
2019-07-15,7966.93017578125,7790.645963541667,7490.634506835938,1,1561.8199462890625,1555.9833333333333,1551.878409423828,1,3014.300048828125,2969.559326171875,2871.049384765625,1
2019-07-16,7927.080078125,7804.249967447917,7499.553706054688,1,1562.0,1558.1113362630208,1551.742908935547,1,3004.0400390625,2973.471988932292,2873.340986328125,1
2019-07-17,7888.759765625,7824.064615885417,7507.535004882812,1,1550.780029296875,1560.0940022786458,1551.350108642578,1,2984.419921875,2977.9413248697915,2875.258486328125,1
2019-07-18,7904.1298828125,7842.53662109375,7515.422001953125,1,1555.6199951171875,1562.342667643229,1551.0182080078125,1,2995.110107421875,2983.363330078125,2877.248486328125,1
2019-07-19,7834.89990234375,7854.393294270833,7522.538798828125,1,1547.9000244140625,1562.432666015625,1550.7224084472657,1,2976.610107421875,2986.8093424479166,2879.075588378906,1
2019-07-22,7905.1201171875,7869.995963541666,7530.42,1,1544.780029296875,1560.9800048828124,1550.3597082519532,1,2985.030029296875,2989.6940104166665,2881.00208984375,1
2019-07-23,7954.56005859375,7882.423958333334,7538.990302734375,1,1554.9599609375,1560.206005859375,1550.153807373047,1,3005.469970703125,2992.436669921875,2883.2118896484376,1
2019-07-24,8010.60986328125,7896.476627604166,7547.580703125,1,1580.4200439453125,1561.531339518229,1550.0616076660156,1,3019.56005859375,2995.540006510417,2885.3705908203124,1
2019-07-25,7929.8701171875,7901.288639322916,7555.371103515625,1,1561.449951171875,1560.8200032552083,1549.921707763672,1,3003.669921875,2996.063330078125,2887.479189453125,1
2019-07-26,8016.9501953125,7912.998665364584,7563.972705078125,1,1578.969970703125,1561.0433349609375,1550.0286071777343,1,3025.860107421875,2998.4266764322915,2889.841291503906,1
2019-07-29,7989.080078125,7926.551334635416,7572.738803710938,1,1569.030029296875,1561.5526692708333,1550.3507080078125,1,3020.969970703125,3001.428011067708,2892.3364916992186,1
2019-07-30,7952.47021484375,7934.925358072916,7581.99470703125,1,1585.5999755859375,1563.086669921875,1550.9704077148438,1,3013.179931640625,3003.6646809895833,2894.9789916992186,1
2019-07-31,7848.77978515625,7931.284016927083,7590.32560546875,1,1574.6099853515625,1563.7239990234375,1551.4977075195313,1,2980.3798828125,3002.818668619792,2897.35208984375,1
2019-08-01,7801.14990234375,7924.90869140625,7596.696904296875,1,1550.760009765625,1563.2466634114583,1551.5165075683594,1,2953.56005859375,2999.7286783854165,2899.054689941406,1
2019-08-02,7692.7998046875,7908.212662760417,7601.612104492187,1,1533.6600341796875,1560.8239990234374,1551.3548083496094,1,2932.050048828125,2994.2806803385415,2900.459990234375,1
2019-08-05,7415.68994140625,7871.463313802084,7603.199204101563,1,1487.4100341796875,1555.8633382161458,1550.670108642578,1,2844.739990234375,2982.9766764322917,2900.798190917969,1
2019-08-06,7521.31982421875,7844.412630208333,7605.9823046875,1,1502.0899658203125,1551.8693359375,1550.194608154297,-1,2881.77001953125,2974.825341796875,2901.5310913085937,1
2019-08-07,7551.89990234375,7821.955305989583,7608.431401367187,1,1500.68994140625,1548.5299967447916,1549.6661071777344,-1,2883.97998046875,2968.129345703125,2902.146091308594,1
2019-08-08,7724.830078125,7810.001985677083,7612.416904296875,1,1532.1300048828125,1546.9639973958333,1549.348106689453,-1,2938.090087890625,2964.3280110677083,2903.1975927734375,1
2019-08-09,7646.27001953125,7797.42666015625,7615.386806640625,1,1513.0400390625,1544.639998372396,1548.9286071777344,-1,2918.64990234375,2960.4639973958333,2904.0583911132812,1
2019-08-12,7561.68017578125,7774.5306640625,7617.196108398438,1,1495.9000244140625,1541.3813313802084,1548.456007080078,-1,2882.699951171875,2953.6419921875,2904.6430908203124,1
2019-08-13,7728.14990234375,7759.436653645834,7619.544907226563,1,1510.5799560546875,1538.4226643880208,1547.937706298828,-1,2926.320068359375,2948.36533203125,2905.357492675781,1
2019-08-14,7490.1298828125,7724.73798828125,7621.18560546875,1,1467.52001953125,1530.89599609375,1547.5537060546876,-1,2840.60009765625,2936.43466796875,2905.7563940429686,1
2019-08-15,7484.89013671875,7695.07265625,7622.8649072265625,1,1461.6500244140625,1524.2426676432292,1547.0416064453125,-1,2847.60009765625,2926.0300130208334,2906.2487939453126,1
2019-08-16,7604.10986328125,7667.549967447917,7625.394506835937,1,1493.6400146484375,1518.55400390625,1546.6963061523438,-1,2888.679931640625,2916.88466796875,2906.9509936523436,1
2019-08-19,7719.31982421875,7649.565950520833,7629.505805664063,1,1508.8499755859375,1514.5420003255208,1546.5625061035157,-1,2923.64990234375,2910.396663411458,2908.133791503906,1
2019-08-20,7664.47021484375,7630.365950520833,7632.945805664062,1,1498.010009765625,1508.7026692708334,1546.1916064453126,-1,2900.510009765625,2902.8853352864585,2908.9844921875,1
2019-08-21,7733.22021484375,7622.661979166666,7636.490307617188,1,1509.8499755859375,1504.3853352864583,1545.8927062988282,-1,2924.429931640625,2899.155338541667,2909.8847924804686,1
2019-08-22,7707.43017578125,7616.413997395834,7638.78041015625,1,1506.0,1501.4013346354166,1545.3921057128907,-1,2922.949951171875,2897.1146647135415,2910.442392578125,1
2019-08-23,7464.990234375,7601.226692708334,7638.433911132813,1,1459.489990234375,1496.4566650390625,1544.4538061523438,-1,2847.110107421875,2891.452001953125,2910.24109375,1
2019-08-26,7575.02001953125,7611.848697916666,7638.734409179688,1,1476.0,1495.69599609375,1543.6047058105469,-1,2878.3798828125,2893.6946614583335,2910.2908935546875,1
2019-08-27,7566.02978515625,7614.829361979167,7638.989008789063,1,1456.0400390625,1492.6260009765624,1542.490206298828,-1,2869.159912109375,2892.8539876302084,2910.18859375,1
2019-08-28,7587.89990234375,7617.229361979166,7639.079609375,1,1472.7099609375,1490.7606689453125,1541.3917053222656,-1,2887.93994140625,2893.117985026042,2910.1405932617185,1
2019-08-29,7702.31005859375,7615.72802734375,7640.1053076171875,1,1496.719970703125,1488.4,1540.568905029297,-1,2924.580078125,2892.217317708333,2910.428693847656,1
2019-08-30,7691.0,7618.710026041666,7641.3304052734375,1,1494.8399658203125,1487.186661783854,1539.9205041503906,-1,2926.4599609375,2892.73798828125,2910.9112939453125,1
2019-09-03,7609.509765625,7621.898665364583,7641.310600585937,1,1472.280029296875,1485.6119954427083,1538.827803955078,-1,2906.27001953125,2894.309326171875,2911.09189453125,1
2019-09-04,7719.25,7621.305338541667,7642.55419921875,1,1484.760009765625,1483.8906656901042,1537.88400390625,-1,2937.780029296875,2895.0733235677085,2911.586494140625,1
2019-09-05,7862.5400390625,7646.132682291666,7644.898100585938,1,1510.75,1486.7726643880208,1537.1435034179688,-1,2976.0,2904.0999837239583,2912.2723950195314,1
2019-09-06,7852.5400390625,7670.64267578125,7647.132299804687,1,1505.1700439453125,1489.6739990234375,1536.4035034179688,-1,2978.7099609375,2912.840641276042,2913.0036938476565,1
2019-09-09,7832.39990234375,7685.86201171875,7648.908999023438,1,1524.22998046875,1491.713330078125,1535.8179028320312,-1,2978.429931640625,2918.823974609375,2913.717392578125,1
2019-09-10,7814.740234375,7692.223372395833,7650.24919921875,1,1541.6099853515625,1493.8973307291667,1535.5580029296875,-1,2979.389892578125,2922.539973958333,2914.5067919921876,1
2019-09-11,7887.580078125,7707.09736328125,7652.227797851562,1,1575.7099609375,1499.0773274739583,1535.6576025390625,-1,3000.929931640625,2929.2346354166666,2915.465791015625,1
2019-09-12,7917.33984375,7719.372005208334,7654.266293945312,1,1575.0699462890625,1503.4253255208334,1535.8079016113281,-1,3009.570068359375,2934.91064453125,2916.4817919921875,1
2019-09-13,7892.9501953125,7731.740006510417,7655.088696289063,1,1578.1400146484375,1508.2346598307292,1535.7384020996094,-1,3007.389892578125,2940.539973958333,2917.2188916015625,1
2019-09-16,7852.41015625,7757.568001302084,7655.768696289062,1,1584.5999755859375,1516.5753255208333,1535.7031018066407,-1,2997.9599609375,2950.596630859375,2917.9259912109374,1
2019-09-17,7888.7900390625,7778.486002604167,7656.487397460937,1,1578.2900390625,1523.3946614583333,1535.72990234375,-1,3005.699951171875,2959.0846354166665,2918.7212915039063,1
2019-09-18,7888.56005859375,7799.988020833333,7657.106196289063,1,1568.3399658203125,1530.8813232421876,1535.5143017578125,-1,3006.72998046875,2968.2559733072917,2919.3897924804687,1
2019-09-19,7901.7900390625,7820.914029947917,7657.733696289062,1,1561.469970703125,1536.7986572265625,1535.1454016113282,-1,3006.7900390625,2976.1793131510417,2920.027392578125,1
2019-09-20,7823.5498046875,7828.9966796875,7658.154594726562,1,1559.760009765625,1541.001326497396,1534.8309020996094,-1,2992.070068359375,2980.678645833333,2920.4897924804686,1
2019-09-23,7818.60986328125,7837.50400390625,7658.822192382812,1,1558.25,1545.228662109375,1534.6496020507811,-1,2991.780029296875,2985.0333170572917,2921.17029296875,1
2019-09-24,7710.0400390625,7844.206022135417,7658.6819921875,1,1533.5899658203125,1549.3159912109375,1534.1590014648436,-1,2966.60009765625,2989.055322265625,2921.66109375,1
2019-09-25,7803.5400390625,7849.825358072917,7658.2600927734375,1,1550.6500244140625,1553.7086588541667,1533.5253015136718,-1,2984.8701171875,2992.1946614583335,2922.053395996094,1
2019-09-26,7771.990234375,7843.788704427084,7658.039096679688,1,1533.3299560546875,1555.2139892578125,1532.7088012695312,-1,2977.6201171875,2992.302669270833,2922.5048974609376,1
2019-09-27,7681.580078125,7832.391373697917,7658.4533984375,1,1520.47998046875,1556.2346516927084,1532.0905004882814,-1,2961.7900390625,2991.1746744791667,2923.282297363281,1
2019-09-30,7749.4501953125,7826.861393229166,7659.77240234375,1,1523.3699951171875,1556.1773193359375,1531.574500732422,-1,2976.739990234375,2991.06201171875,2924.255498046875,1
2019-10-01,7684.14013671875,7818.154720052084,7660.786303710937,1,1493.4300537109375,1552.9653238932292,1530.8082006835937,-1,2940.25,2988.452685546875,2924.950798339844,1
2019-10-02,7550.7900390625,7795.70205078125,7660.42890625,1,1479.6300048828125,1546.5599934895833,1529.8746008300782,-1,2887.610107421875,2980.8980305989585,2925.012900390625,1
