pub_date,snippet
1998-04-24 05:00:00+00:00,"RJR Nabisco Holdings Corp reports 16 percent drop in first-quarter earnings, to $179 million, and four percent rise in revenue, to $3.95 billion; says profits were down because of economic troubles in Asia and Brazil, stronger dollar, higher marke..."
1998-04-24 05:00:00+00:00,"South Korea risks a second financial crunch that could eclipse the crisis that began late last year when the nation came close to bankruptcy, financial experts warned Thursday. . Corporate debts are mounting rapidly, according to specialists here,..."
1998-04-25 05:00:00+00:00,"SOME MARKETS are hot, others not. Bulgaria has always been very much the latter. Until last year, the fiasco that was the country's stock market was matched only by its economic performance which culminated in a 10.9 percent contraction in gross d..."
1998-04-25 05:00:00+00:00,"Belgians already outraged by despicable crimes of pedophile-rapist Marc Dutroux are infuriated even more after he carries out brief escape from prison; photos; citizens who feel humiliated and ridiculed by bungling poice and, by extention, inept G..."
1998-04-25 05:00:00+00:00,"Colonial Bancgroup Inc of Alabama agrees to acquire First Macon Bank and Trust Co for about $61 million in stock, as bank expands into central Georgia (S)"
1998-04-25 05:00:00+00:00,"INVESTORS IN Eastern Europe may have considered Poland a bad bet last year, but they have had a definite change of heart since February. After managing a feeble 1.1 percent return in 1997, the WIG, Warsaw's stock-market index, has taken off like a..."
1998-04-25 05:00:00+00:00,
1998-04-25 05:00:00+00:00,"IF SOMEONE TOLD you the local swimming pool was favored by sharks, you probably would not go there. If someone told you a stock exchange was a notorious site for ambushes on foreign investors, you likely would put your money elsewhere. .That is ho..."
1998-04-25 05:00:00+00:00,"Congressional Budget Office, dampening politicians' boasts, says Federal budget surplus this year is unlikely to be as high as $50 billion; stands by own prediction of $8 billion to $18 billion, which would still put Government in the black for fi..."
1998-04-25 05:00:00+00:00,"LIKE ITS economy, Ukraine's equity market has been slow to get off the ground. That offers determined bargain hunters an opportunity to buy low, although when they might be able to sell high is another question.. Trading activity was minimal until..."
1998-04-25 05:00:00+00:00,"American brand of shareholder activism is spreading abroad; investors in Europe are beginning to organize against companies whose policies they feel are not in their best interests; European companies are under pressure from small investors, and f..."
1998-04-25 05:00:00+00:00,"FORGET THE Asian flu. While contagion fears sent many investors out of all emerging markets last year, the troubles that sank Asian exchanges had little effect on the fundamentals of the bourses of Central and Eastern Europe..Western Europe's econ..."
1998-04-25 05:00:00+00:00,"Stock market finishes week on down note, falling sharply just days after hitting new highs across the board; Dow Jones industrial average drops 78.71, to 9,064.62; S&P 500 falls 11.68 to 1,107.90 (M)"
1998-04-25 05:00:00+00:00,"EMERGING MARKETS can fall out of fashion faster than clothing, so it is not necessarily reassuring to know that Hungary is currently a magnet for foreign money and unstinting economic praise. . Suspicions may deepen when one recalls that until las..."
1998-04-25 05:00:00+00:00,"Nasdaq stock market reports that overall short interest in Nasdaq securities--number of shares borrowed to sell short but not yet repurchased--rose 3.3 percent, to record 1.99 billion in month through April 9; tables (S)"
1998-04-25 05:00:00+00:00,"Japanese Govt, digging deeper into its purse, announces record $128 billion program of spending and economic stimulants aimed at pulling economy out of seven-year slump and easing apprehension that Japanese weakness will cause a global slowdown; i..."
1998-04-25 05:00:00+00:00,"Sergei Kiriyenko, Pres Boris Yeltsin's choice as Prime Minister, is finally approved by fractious legislature, after weeks of strident threats and sullen rebellion; photos; 251-to-25 vote for 35-year-old Kiriyenko is clear victory for Yeltsin, at ..."
1998-04-25 05:00:00+00:00,"ROMANIA'S successive governments may not be able to make up their collective minds on the pace and direction of the country's economic reforms, but that has not stopped investors from finding rich pickings in the country's two stock markets. .The ..."
1998-04-26 05:00:00+00:00,Alfred Dunhill markets after-cigar mints; photo (Pulse column) (S)
1998-04-26 05:00:00+00:00,"Shareholders who sell their closed-end shares at wrong time may end up with lagging returns, high tax bills or both; unlike open-end funds, whose potentially unlimited number of shares are bought and sold at net asset value, closed-end funds have ..."
1998-04-26 05:00:00+00:00,Shares of many fund mangement companies outshone companies' best-performing general equity funds over three years ended Dec 31; this has prompted raft of fund companies to consider public offerings; rush to sell stock might be warning sign that fu...
1998-04-26 05:00:00+00:00,"Three small funds market themselves as Internet offerings; Paul Cook, manager of Munder Netnet, says that for companies to be considered for inclusion, they have to be directly involved in building out the Internet or be seen a prime beneficiary o..."
